lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2
MO,drp_springSurfMin,2017-06-27,2017,178,172,0.7695347616356952
MO,drsif_springSurfMin,2017-04-19,2017,109,109,0.8776480252259968
MO,no3no2_springSurfMin,2017-06-27,2017,178,178,0.9963853132749219
MO,ph_springSurfMin,2017-04-19,2017,109,NA,NA
MO,totnuf_springSurfMin,2017-04-19,2017,109,178,0.28031905326158313
MO,totpuf_springSurfMin,2017-04-19,2017,109,109,0.4120090791185579
MO,doc_springSurfMin,2018-05-15,2018,135,NA,NA
MO,drp_springSurfMin,2018-06-12,2018,163,-999,-999
MO,drsif_springSurfMin,2018-04-24,2018,114,114,0.7338869749316683
MO,no3no2_springSurfMin,2018-06-26,2018,177,-999,-999
MO,ph_springSurfMin,2018-05-15,2018,135,NA,NA
MO,totnuf_springSurfMin,2018-06-26,2018,177,-999,-999
MO,totpuf_springSurfMin,2018-04-24,2018,114,114,0.3974381083352527
SP,drsif_springSurfMin,1982-05-27,1982,147,NA,NA
SP,no3no2_springSurfMin,1982-05-12,1982,132,NA,NA
SP,ph_springSurfMin,1982-05-12,1982,132,NA,NA
SP,drsif_springSurfMin,1983-06-09,1983,160,NA,NA
SP,no3no2_springSurfMin,1983-05-25,1983,145,NA,NA
SP,ph_springSurfMin,1983-06-09,1983,160,NA,NA
SP,drsif_springSurfMin,1984-05-21,1984,142,140,0.41016514543691274
SP,no3no2_springSurfMin,1984-04-26,1984,117,172,0.1416860762140515
SP,ph_springSurfMin,1984-05-09,1984,130,NA,NA
SP,drsif_springSurfMin,1985-06-25,1985,176,-999,-999
SP,no3no2_springSurfMin,1985-06-10,1985,161,176,0.9701828570813551
SP,ph_springSurfMin,1985-04-29,1985,119,119,0.9680727394613412
SP,doc_springSurfMin,1986-04-24,1986,114,NA,NA
SP,drsif_springSurfMin,1986-06-16,1986,167,NA,NA
SP,no3no2_springSurfMin,1986-06-16,1986,167,NA,NA
SP,ph_springSurfMin,1986-04-24,1986,114,NA,NA
SP,totnf_springSurfMin,1986-04-24,1986,114,NA,NA
SP,totnuf_springSurfMin,1986-04-24,1986,114,NA,NA
SP,totpuf_springSurfMin,1986-06-16,1986,167,NA,NA
SP,doc_springSurfMin,1987-04-20,1987,110,NA,NA
SP,drsif_springSurfMin,1987-06-11,1987,162,NA,NA
SP,no3no2_springSurfMin,1987-05-20,1987,140,NA,NA
SP,ph_springSurfMin,1987-04-20,1987,110,NA,NA
SP,totnf_springSurfMin,1987-06-11,1987,162,NA,NA
SP,totnuf_springSurfMin,1987-06-11,1987,162,NA,NA
SP,totpuf_springSurfMin,1987-05-20,1987,140,NA,NA
SP,doc_springSurfMin,1988-04-25,1988,116,NA,NA
SP,drsif_springSurfMin,1988-06-21,1988,173,NA,NA
SP,no3no2_springSurfMin,1988-06-21,1988,173,NA,NA
SP,ph_springSurfMin,1988-04-25,1988,116,NA,NA
SP,totnf_springSurfMin,1988-06-21,1988,173,NA,NA
SP,totnuf_springSurfMin,1988-06-21,1988,173,NA,NA
SP,totpuf_springSurfMin,1988-06-21,1988,173,NA,NA
SP,doc_springSurfMin,1989-05-01,1989,121,NA,NA
SP,drsif_springSurfMin,1989-06-26,1989,177,NA,NA
SP,no3no2_springSurfMin,1989-05-30,1989,150,NA,NA
SP,ph_springSurfMin,1989-05-30,1989,150,NA,NA
SP,totnf_springSurfMin,1989-05-01,1989,121,NA,NA
SP,totnuf_springSurfMin,1989-05-01,1989,121,NA,NA
SP,totpuf_springSurfMin,1989-05-01,1989,121,NA,NA
SP,doc_springSurfMin,1990-05-29,1990,149,NA,NA
SP,drsif_springSurfMin,1990-06-26,1990,177,NA,NA
SP,no3no2_springSurfMin,1990-04-30,1990,120,NA,NA
SP,ph_springSurfMin,1990-05-29,1990,149,NA,NA
SP,totnf_springSurfMin,1990-05-29,1990,149,NA,NA
SP,totnuf_springSurfMin,1990-05-29,1990,149,NA,NA
SP,totpuf_springSurfMin,1990-05-29,1990,149,NA,NA
SP,doc_springSurfMin,1991-06-03,1991,154,NA,NA
SP,drsif_springSurfMin,1991-06-03,1991,154,NA,NA
SP,no3no2_springSurfMin,1991-06-03,1991,154,NA,NA
SP,ph_springSurfMin,1991-05-07,1991,127,NA,NA
SP,totnf_springSurfMin,1991-06-03,1991,154,NA,NA
SP,totnuf_springSurfMin,1991-06-03,1991,154,NA,NA
SP,totpuf_springSurfMin,1991-06-03,1991,154,NA,NA
SP,doc_springSurfMin,1992-05-06,1992,127,NA,NA
SP,drsif_springSurfMin,1992-05-06,1992,127,NA,NA
SP,no3no2_springSurfMin,1992-06-02,1992,154,NA,NA
SP,ph_springSurfMin,1992-05-06,1992,127,NA,NA
SP,totnf_springSurfMin,1992-06-02,1992,154,NA,NA
SP,totnuf_springSurfMin,1992-06-02,1992,154,NA,NA
SP,totpuf_springSurfMin,1992-05-06,1992,127,NA,NA
SP,doc_springSurfMin,1993-05-04,1993,124,NA,NA
SP,drsif_springSurfMin,1993-06-30,1993,181,NA,NA
SP,no3no2_springSurfMin,1993-06-30,1993,181,NA,NA
SP,ph_springSurfMin,1993-06-30,1993,181,NA,NA
SP,totnf_springSurfMin,1993-05-04,1993,124,NA,NA
SP,totnuf_springSurfMin,1993-05-04,1993,124,NA,NA
SP,totpuf_springSurfMin,1993-05-04,1993,124,NA,NA
SP,doc_springSurfMin,1994-05-05,1994,125,NA,NA
SP,drsif_springSurfMin,1994-06-27,1994,178,NA,NA
SP,no3no2_springSurfMin,1994-06-01,1994,152,NA,NA
SP,ph_springSurfMin,1994-06-01,1994,152,NA,NA
SP,totnf_springSurfMin,1994-06-27,1994,178,NA,NA
SP,totnuf_springSurfMin,1994-06-27,1994,178,NA,NA
SP,totpuf_springSurfMin,1994-06-27,1994,178,NA,NA
SP,doc_springSurfMin,1995-05-31,1995,151,NA,NA
SP,drsif_springSurfMin,1995-06-27,1995,178,NA,NA
SP,no3no2_springSurfMin,1995-05-02,1995,122,NA,NA
SP,ph_springSurfMin,1995-05-02,1995,122,NA,NA
SP,totnf_springSurfMin,1995-05-02,1995,122,NA,NA
SP,totnuf_springSurfMin,1995-05-31,1995,151,NA,NA
SP,totpuf_springSurfMin,1995-06-27,1995,178,NA,NA
SP,doc_springSurfMin,1996-05-14,1996,135,NA,NA
SP,drsif_springSurfMin,1996-06-10,1996,162,NA,NA
SP,no3no2_springSurfMin,1996-06-10,1996,162,NA,NA
SP,ph_springSurfMin,1996-05-14,1996,135,NA,NA
SP,totnf_springSurfMin,1996-06-10,1996,162,NA,NA
SP,totnuf_springSurfMin,1996-06-10,1996,162,NA,NA
SP,totpuf_springSurfMin,1996-05-14,1996,135,NA,NA
SP,doc_springSurfMin,1997-05-06,1997,126,NA,NA
SP,drsif_springSurfMin,1997-05-06,1997,126,NA,NA
SP,no3no2_springSurfMin,1997-06-04,1997,155,NA,NA
SP,ph_springSurfMin,1997-05-06,1997,126,NA,NA
SP,totnf_springSurfMin,1997-06-04,1997,155,NA,NA
SP,totnuf_springSurfMin,1997-06-04,1997,155,NA,NA
SP,totpuf_springSurfMin,1997-06-04,1997,155,NA,NA
SP,doc_springSurfMin,1998-05-19,1998,139,NA,NA
SP,drsif_springSurfMin,1998-06-15,1998,166,NA,NA
SP,no3no2_springSurfMin,1998-05-19,1998,139,NA,NA
SP,ph_springSurfMin,1998-04-20,1998,110,NA,NA
SP,totnf_springSurfMin,1998-06-15,1998,166,NA,NA
SP,totnuf_springSurfMin,1998-06-15,1998,166,NA,NA
SP,totpuf_springSurfMin,1998-06-15,1998,166,NA,NA
SP,doc_springSurfMin,1999-05-04,1999,124,NA,NA
SP,drsif_springSurfMin,1999-06-02,1999,153,NA,NA
SP,no3no2_springSurfMin,1999-05-04,1999,124,NA,NA
SP,ph_springSurfMin,1999-05-04,1999,124,NA,NA
SP,totnf_springSurfMin,1999-05-04,1999,124,NA,NA
SP,totnuf_springSurfMin,1999-05-04,1999,124,NA,NA
SP,totpuf_springSurfMin,1999-06-02,1999,153,NA,NA
SP,doc_springSurfMin,2000-04-06,2000,97,NA,NA
SP,drsif_springSurfMin,2000-06-27,2000,179,NA,NA
SP,no3no2_springSurfMin,2000-05-02,2000,123,NA,NA
SP,ph_springSurfMin,2000-04-06,2000,97,NA,NA
SP,totnf_springSurfMin,2000-05-30,2000,151,NA,NA
SP,totnuf_springSurfMin,2000-05-02,2000,123,NA,NA
SP,totpuf_springSurfMin,2000-06-27,2000,179,NA,NA
SP,doc_springSurfMin,2001-05-29,2001,149,NA,NA
SP,drsif_springSurfMin,2001-06-26,2001,177,NA,NA
SP,no3no2_springSurfMin,2001-06-26,2001,177,NA,NA
SP,ph_springSurfMin,2001-04-30,2001,120,NA,NA
SP,totnf_springSurfMin,2001-04-30,2001,120,NA,NA
SP,totnuf_springSurfMin,2001-05-29,2001,149,NA,NA
SP,totpuf_springSurfMin,2001-05-29,2001,149,NA,NA
SP,doc_springSurfMin,2002-04-23,2002,113,NA,NA
SP,drsif_springSurfMin,2002-04-23,2002,113,NA,NA
SP,no3no2_springSurfMin,2002-06-19,2002,170,NA,NA
SP,ph_springSurfMin,2002-04-23,2002,113,NA,NA
SP,totnf_springSurfMin,2002-05-22,2002,142,NA,NA
SP,totnuf_springSurfMin,2002-05-22,2002,142,NA,NA
SP,totpuf_springSurfMin,2002-06-19,2002,170,NA,NA
SP,doc_springSurfMin,2003-04-29,2003,119,NA,NA
SP,drsif_springSurfMin,2003-06-23,2003,174,NA,NA
SP,no3no2_springSurfMin,2003-05-30,2003,150,NA,NA
SP,ph_springSurfMin,2003-04-29,2003,119,NA,NA
SP,totnf_springSurfMin,2003-06-23,2003,174,NA,NA
SP,totnuf_springSurfMin,2003-06-23,2003,174,NA,NA
SP,totpuf_springSurfMin,2003-06-23,2003,174,NA,NA
SP,doc_springSurfMin,2004-04-30,2004,121,NA,NA
SP,drsif_springSurfMin,2004-06-22,2004,174,NA,NA
SP,no3no2_springSurfMin,2004-06-22,2004,174,NA,NA
SP,ph_springSurfMin,2004-04-30,2004,121,NA,NA
SP,totnf_springSurfMin,2004-06-22,2004,174,NA,NA
SP,totnuf_springSurfMin,2004-06-22,2004,174,NA,NA
SP,totpuf_springSurfMin,2004-06-22,2004,174,NA,NA
SP,doc_springSurfMin,2005-04-20,2005,110,NA,NA
SP,drsif_springSurfMin,2005-06-13,2005,164,NA,NA
SP,no3no2_springSurfMin,2005-05-19,2005,139,NA,NA
SP,ph_springSurfMin,2005-04-20,2005,110,NA,NA
SP,totnf_springSurfMin,2005-04-20,2005,110,NA,NA
SP,totnuf_springSurfMin,2005-05-19,2005,139,NA,NA
SP,totpuf_springSurfMin,2005-06-13,2005,164,NA,NA
SP,drsif_springSurfMin,2006-06-15,2006,166,NA,NA
SP,no3no2_springSurfMin,2006-05-18,2006,138,NA,NA
SP,ph_springSurfMin,2006-05-18,2006,138,NA,NA
SP,totnf_springSurfMin,2006-06-15,2006,166,NA,NA
SP,totnuf_springSurfMin,2006-04-20,2006,110,NA,NA
SP,totpuf_springSurfMin,2006-06-15,2006,166,NA,NA
SP,doc_springSurfMin,2007-04-24,2007,114,NA,NA
SP,drsif_springSurfMin,2007-06-19,2007,170,NA,NA
SP,no3no2_springSurfMin,2007-05-21,2007,141,NA,NA
SP,ph_springSurfMin,2007-04-24,2007,114,NA,NA
SP,totnf_springSurfMin,2007-06-19,2007,170,NA,NA
SP,totnuf_springSurfMin,2007-04-24,2007,114,NA,NA
SP,totpuf_springSurfMin,2007-04-24,2007,114,NA,NA
SP,doc_springSurfMin,2008-06-02,2008,154,NA,NA
SP,drsif_springSurfMin,2008-06-02,2008,154,NA,NA
SP,no3no2_springSurfMin,2008-06-02,2008,154,NA,NA
SP,ph_springSurfMin,2008-05-13,2008,134,NA,NA
SP,totnf_springSurfMin,2008-06-02,2008,154,NA,NA
SP,totnuf_springSurfMin,2008-06-02,2008,154,NA,NA
SP,totpuf_springSurfMin,2008-06-02,2008,154,NA,NA
SP,doc_springSurfMin,2009-05-27,2009,147,NA,NA
SP,drsif_springSurfMin,2009-05-27,2009,147,NA,NA
SP,no3no2_springSurfMin,2009-06-25,2009,176,NA,NA
SP,ph_springSurfMin,2009-04-29,2009,119,NA,NA
SP,totnf_springSurfMin,2009-04-29,2009,119,NA,NA
SP,totnuf_springSurfMin,2009-04-29,2009,119,NA,NA
SP,totpuf_springSurfMin,2009-06-25,2009,176,NA,NA
SP,doc_springSurfMin,2010-05-10,2010,130,NA,NA
SP,drsif_springSurfMin,2010-05-10,2010,130,NA,NA
SP,no3no2_springSurfMin,2010-04-12,2010,102,NA,NA
SP,ph_springSurfMin,2010-04-12,2010,102,NA,NA
SP,totnf_springSurfMin,2010-05-10,2010,130,NA,NA
SP,totnuf_springSurfMin,2010-06-08,2010,159,NA,NA
SP,totpuf_springSurfMin,2010-06-08,2010,159,NA,NA
SP,drsif_springSurfMin,2011-06-28,2011,179,NA,NA
SP,no3no2_springSurfMin,2011-06-03,2011,154,NA,NA
SP,ph_springSurfMin,2011-05-03,2011,123,NA,NA
SP,totnf_springSurfMin,2011-06-28,2011,179,NA,NA
SP,totnuf_springSurfMin,2011-06-28,2011,179,NA,NA
SP,totpuf_springSurfMin,2011-06-03,2011,154,NA,NA
SP,doc_springSurfMin,2012-05-31,2012,152,NA,NA
SP,drsif_springSurfMin,2012-06-27,2012,179,NA,NA
SP,no3no2_springSurfMin,2012-06-27,2012,179,NA,NA
SP,ph_springSurfMin,2012-04-02,2012,93,NA,NA
SP,totnf_springSurfMin,2012-05-31,2012,152,NA,NA
SP,totnuf_springSurfMin,2012-05-31,2012,152,NA,NA
SP,totpuf_springSurfMin,2012-04-02,2012,93,NA,NA
SP,doc_springSurfMin,2013-05-16,2013,136,NA,NA
SP,drsif_springSurfMin,2013-06-11,2013,162,NA,NA
SP,no3no2_springSurfMin,2013-06-11,2013,162,NA,NA
SP,ph_springSurfMin,2013-05-16,2013,136,NA,NA
SP,totnf_springSurfMin,2013-06-11,2013,162,NA,NA
SP,totnuf_springSurfMin,2013-06-11,2013,162,NA,NA
SP,totpuf_springSurfMin,2013-06-11,2013,162,NA,NA
SP,doc_springSurfMin,2014-05-19,2014,139,NA,NA
SP,drsif_springSurfMin,2014-05-19,2014,139,NA,NA
SP,no3no2_springSurfMin,2014-05-19,2014,139,NA,NA
SP,ph_springSurfMin,2014-05-19,2014,139,NA,NA
SP,totnf_springSurfMin,2014-05-19,2014,139,NA,NA
SP,totnuf_springSurfMin,2014-05-19,2014,139,NA,NA
SP,totpuf_springSurfMin,2014-06-17,2014,168,NA,NA
SP,doc_springSurfMin,2015-04-23,2015,113,NA,NA
SP,drsif_springSurfMin,2015-06-17,2015,168,NA,NA
SP,no3no2_springSurfMin,2015-06-17,2015,168,NA,NA
SP,ph_springSurfMin,2015-04-23,2015,113,NA,NA
SP,totnf_springSurfMin,2015-05-18,2015,138,NA,NA
SP,totnuf_springSurfMin,2015-05-18,2015,138,NA,NA
SP,totpuf_springSurfMin,2015-06-17,2015,168,NA,NA
SP,doc_springSurfMin,2016-04-26,2016,117,NA,NA
SP,drsif_springSurfMin,2016-06-20,2016,172,NA,NA
SP,no3no2_springSurfMin,2016-04-26,2016,117,NA,NA
SP,ph_springSurfMin,2016-04-26,2016,117,NA,NA
SP,totnf_springSurfMin,2016-05-24,2016,145,NA,NA
SP,totnuf_springSurfMin,2016-05-24,2016,145,NA,NA
SP,totpuf_springSurfMin,2016-04-26,2016,117,NA,NA
SP,doc_springSurfMin,2017-04-17,2017,107,NA,NA
SP,drsif_springSurfMin,2017-06-12,2017,163,NA,NA
SP,no3no2_springSurfMin,2017-04-17,2017,107,NA,NA
SP,ph_springSurfMin,2017-04-17,2017,107,NA,NA
SP,totnf_springSurfMin,2017-04-17,2017,107,NA,NA
SP,totnuf_springSurfMin,2017-05-17,2017,137,NA,NA
SP,totpuf_springSurfMin,2017-04-17,2017,107,NA,NA
SP,doc_springSurfMin,2018-05-15,2018,135,NA,NA
SP,drsif_springSurfMin,2018-06-11,2018,162,NA,NA
SP,no3no2_springSurfMin,2018-06-11,2018,162,NA,NA
SP,ph_springSurfMin,2018-05-15,2018,135,NA,NA
SP,totnf_springSurfMin,2018-06-11,2018,162,NA,NA
SP,totnuf_springSurfMin,2018-06-11,2018,162,NA,NA
SP,totpuf_springSurfMin,2018-06-11,2018,162,NA,NA
TB,drsif_springSurfMin,1982-06-21,1982,172,NA,NA
TB,no3no2_springSurfMin,1982-05-12,1982,132,NA,NA
TB,ph_springSurfMin,1982-05-24,1982,144,NA,NA
TB,drsif_springSurfMin,1983-06-23,1983,174,NA,NA
TB,no3no2_springSurfMin,1983-05-09,1983,129,NA,NA
TB,ph_springSurfMin,1983-05-24,1983,144,NA,NA
TB,drsif_springSurfMin,1984-06-19,1984,171,NA,NA
TB,no3no2_springSurfMin,1984-05-22,1984,143,NA,NA
TB,ph_springSurfMin,1984-05-08,1984,129,NA,NA
TB,drsif_springSurfMin,1985-06-27,1985,178,178,0.9755547574849489
TB,no3no2_springSurfMin,1985-04-29,1985,119,119,0.0012608719306000937
TB,ph_springSurfMin,1985-06-12,1985,163,163,0.9982006916397841
TB,doc_springSurfMin,1986-06-16,1986,167,NA,NA
TB,drsif_springSurfMin,1986-06-16,1986,167,NA,NA
TB,no3no2_springSurfMin,1986-06-16,1986,167,NA,NA
TB,ph_springSurfMin,1986-04-21,1986,111,NA,NA
TB,totnf_springSurfMin,1986-06-16,1986,167,NA,NA
TB,totnuf_springSurfMin,1986-06-16,1986,167,NA,NA
TB,totpuf_springSurfMin,1986-05-21,1986,141,NA,NA
TB,doc_springSurfMin,1987-06-22,1987,173,NA,NA
TB,drsif_springSurfMin,1987-06-22,1987,173,NA,NA
TB,no3no2_springSurfMin,1987-04-13,1987,103,NA,NA
TB,ph_springSurfMin,1987-05-18,1987,138,NA,NA
TB,totnf_springSurfMin,1987-06-22,1987,173,NA,NA
TB,totnuf_springSurfMin,1987-06-22,1987,173,NA,NA
TB,totpuf_springSurfMin,1987-06-22,1987,173,NA,NA
TB,doc_springSurfMin,1988-06-20,1988,172,NA,NA
TB,drsif_springSurfMin,1988-06-20,1988,172,NA,NA
TB,no3no2_springSurfMin,1988-04-21,1988,112,NA,NA
TB,ph_springSurfMin,1988-04-21,1988,112,NA,NA
TB,totnf_springSurfMin,1988-06-20,1988,172,NA,NA
TB,totnuf_springSurfMin,1988-06-20,1988,172,NA,NA
TB,totpuf_springSurfMin,1988-06-20,1988,172,NA,NA
TB,doc_springSurfMin,1989-05-03,1989,123,NA,NA
TB,drsif_springSurfMin,1989-06-27,1989,178,NA,NA
TB,no3no2_springSurfMin,1989-05-29,1989,149,NA,NA
TB,ph_springSurfMin,1989-05-03,1989,123,NA,NA
TB,totnf_springSurfMin,1989-05-03,1989,123,NA,NA
TB,totnuf_springSurfMin,1989-05-03,1989,123,NA,NA
TB,totpuf_springSurfMin,1989-05-03,1989,123,NA,NA
TB,doc_springSurfMin,1990-06-27,1990,178,NA,NA
TB,drsif_springSurfMin,1990-06-27,1990,178,NA,NA
TB,no3no2_springSurfMin,1990-06-27,1990,178,NA,NA
TB,ph_springSurfMin,1990-05-30,1990,150,NA,NA
TB,totnf_springSurfMin,1990-06-27,1990,178,NA,NA
TB,totnuf_springSurfMin,1990-06-27,1990,178,NA,NA
TB,totpuf_springSurfMin,1990-06-27,1990,178,NA,NA
TB,doc_springSurfMin,1991-06-05,1991,156,NA,NA
TB,drsif_springSurfMin,1991-05-09,1991,129,NA,NA
TB,no3no2_springSurfMin,1991-05-09,1991,129,NA,NA
TB,ph_springSurfMin,1991-05-09,1991,129,NA,NA
TB,totnf_springSurfMin,1991-05-09,1991,129,NA,NA
TB,totnuf_springSurfMin,1991-05-09,1991,129,NA,NA
TB,totpuf_springSurfMin,1991-05-09,1991,129,NA,NA
TB,doc_springSurfMin,1992-06-01,1992,153,NA,NA
TB,drsif_springSurfMin,1992-06-01,1992,153,NA,NA
TB,no3no2_springSurfMin,1992-06-01,1992,153,NA,NA
TB,ph_springSurfMin,1992-05-04,1992,125,NA,NA
TB,totnf_springSurfMin,1992-05-04,1992,125,NA,NA
TB,totnuf_springSurfMin,1992-06-01,1992,153,NA,NA
TB,totpuf_springSurfMin,1992-06-01,1992,153,NA,NA
TB,doc_springSurfMin,1993-06-28,1993,179,NA,NA
TB,drsif_springSurfMin,1993-06-28,1993,179,NA,NA
TB,no3no2_springSurfMin,1993-05-03,1993,123,NA,NA
TB,ph_springSurfMin,1993-05-03,1993,123,NA,NA
TB,totnf_springSurfMin,1993-05-03,1993,123,NA,NA
TB,totnuf_springSurfMin,1993-06-28,1993,179,NA,NA
TB,totpuf_springSurfMin,1993-05-03,1993,123,NA,NA
TB,doc_springSurfMin,1994-06-28,1994,179,NA,NA
TB,drsif_springSurfMin,1994-06-28,1994,179,NA,NA
TB,no3no2_springSurfMin,1994-05-03,1994,123,NA,NA
TB,ph_springSurfMin,1994-06-02,1994,153,NA,NA
TB,totnf_springSurfMin,1994-06-28,1994,179,NA,NA
TB,totnuf_springSurfMin,1994-06-28,1994,179,NA,NA
TB,totpuf_springSurfMin,1994-06-28,1994,179,NA,NA
TB,doc_springSurfMin,1995-06-28,1995,179,NA,NA
TB,drsif_springSurfMin,1995-06-01,1995,152,NA,NA
TB,no3no2_springSurfMin,1995-06-01,1995,152,NA,NA
TB,ph_springSurfMin,1995-06-28,1995,179,NA,NA
TB,totnf_springSurfMin,1995-06-01,1995,152,NA,NA
TB,totnuf_springSurfMin,1995-06-01,1995,152,NA,NA
TB,totpuf_springSurfMin,1995-06-01,1995,152,NA,NA
TB,doc_springSurfMin,1996-05-10,1996,131,NA,NA
TB,drsif_springSurfMin,1996-06-12,1996,164,NA,NA
TB,no3no2_springSurfMin,1996-06-12,1996,164,NA,NA
TB,ph_springSurfMin,1996-05-10,1996,131,NA,NA
TB,totnf_springSurfMin,1996-06-12,1996,164,NA,NA
TB,totnuf_springSurfMin,1996-06-12,1996,164,NA,NA
TB,totpuf_springSurfMin,1996-06-12,1996,164,NA,NA
TB,doc_springSurfMin,1997-06-04,1997,155,NA,NA
TB,drsif_springSurfMin,1997-06-04,1997,155,NA,NA
TB,no3no2_springSurfMin,1997-05-05,1997,125,NA,NA
TB,ph_springSurfMin,1997-05-05,1997,125,NA,NA
TB,totnf_springSurfMin,1997-06-04,1997,155,NA,NA
TB,totnuf_springSurfMin,1997-06-04,1997,155,NA,NA
TB,totpuf_springSurfMin,1997-06-04,1997,155,NA,NA
TB,doc_springSurfMin,1998-06-17,1998,168,NA,NA
TB,drsif_springSurfMin,1998-06-17,1998,168,NA,NA
TB,no3no2_springSurfMin,1998-05-20,1998,140,NA,NA
TB,ph_springSurfMin,1998-04-21,1998,111,NA,NA
TB,totnf_springSurfMin,1998-06-17,1998,168,NA,NA
TB,totnuf_springSurfMin,1998-06-17,1998,168,NA,NA
TB,totpuf_springSurfMin,1998-06-17,1998,168,NA,NA
TB,doc_springSurfMin,1999-05-06,1999,126,NA,NA
TB,drsif_springSurfMin,1999-06-03,1999,154,NA,NA
TB,no3no2_springSurfMin,1999-05-06,1999,126,NA,NA
TB,ph_springSurfMin,1999-06-03,1999,154,NA,NA
TB,totnf_springSurfMin,1999-05-06,1999,126,NA,NA
TB,totnuf_springSurfMin,1999-06-14,1999,165,NA,NA
TB,totpuf_springSurfMin,1999-06-14,1999,165,NA,NA
TB,doc_springSurfMin,2000-06-26,2000,178,NA,NA
TB,drsif_springSurfMin,2000-06-26,2000,178,NA,NA
TB,no3no2_springSurfMin,2000-04-05,2000,96,NA,NA
TB,ph_springSurfMin,2000-04-05,2000,96,NA,NA
TB,totnf_springSurfMin,2000-06-26,2000,178,NA,NA
TB,totnuf_springSurfMin,2000-05-03,2000,124,NA,NA
TB,totpuf_springSurfMin,2000-04-05,2000,96,NA,NA
TB,doc_springSurfMin,2001-06-25,2001,176,NA,NA
TB,drsif_springSurfMin,2001-06-25,2001,176,NA,NA
TB,no3no2_springSurfMin,2001-05-30,2001,150,NA,NA
TB,ph_springSurfMin,2001-05-30,2001,150,NA,NA
TB,totnf_springSurfMin,2001-05-01,2001,121,NA,NA
TB,totnuf_springSurfMin,2001-05-30,2001,150,NA,NA
TB,totpuf_springSurfMin,2001-05-30,2001,150,NA,NA
TB,doc_springSurfMin,2002-06-17,2002,168,NA,NA
TB,drsif_springSurfMin,2002-06-17,2002,168,NA,NA
TB,no3no2_springSurfMin,2002-06-17,2002,168,NA,NA
TB,ph_springSurfMin,2002-05-22,2002,142,NA,NA
TB,totnf_springSurfMin,2002-06-17,2002,168,NA,NA
TB,totnuf_springSurfMin,2002-06-17,2002,168,NA,NA
TB,totpuf_springSurfMin,2002-06-17,2002,168,NA,NA
TB,doc_springSurfMin,2003-05-05,2003,125,NA,NA
TB,drsif_springSurfMin,2003-06-24,2003,175,NA,NA
TB,no3no2_springSurfMin,2003-05-27,2003,147,NA,NA
TB,ph_springSurfMin,2003-05-27,2003,147,NA,NA
TB,totnf_springSurfMin,2003-05-27,2003,147,NA,NA
TB,totnuf_springSurfMin,2003-05-27,2003,147,NA,NA
TB,totpuf_springSurfMin,2003-06-24,2003,175,NA,NA
TB,doc_springSurfMin,2004-06-21,2004,173,NA,NA
TB,drsif_springSurfMin,2004-06-21,2004,173,NA,NA
TB,no3no2_springSurfMin,2004-05-25,2004,146,NA,NA
TB,ph_springSurfMin,2004-05-25,2004,146,NA,NA
TB,totnf_springSurfMin,2004-05-25,2004,146,NA,NA
TB,totnuf_springSurfMin,2004-05-25,2004,146,NA,NA
TB,totpuf_springSurfMin,2004-06-21,2004,173,NA,NA
TB,doc_springSurfMin,2005-04-18,2005,108,NA,NA
TB,drsif_springSurfMin,2005-06-16,2005,167,NA,NA
TB,no3no2_springSurfMin,2005-06-16,2005,167,NA,NA
TB,ph_springSurfMin,2005-06-16,2005,167,NA,NA
TB,totnf_springSurfMin,2005-04-18,2005,108,NA,NA
TB,totnuf_springSurfMin,2005-04-18,2005,108,NA,NA
TB,totpuf_springSurfMin,2005-05-18,2005,138,NA,NA
TB,doc_springSurfMin,2006-04-18,2006,108,NA,NA
TB,drsif_springSurfMin,2006-06-12,2006,163,NA,NA
TB,no3no2_springSurfMin,2006-04-18,2006,108,NA,NA
TB,ph_springSurfMin,2006-06-12,2006,163,NA,NA
TB,totnf_springSurfMin,2006-05-18,2006,138,NA,NA
TB,totnuf_springSurfMin,2006-05-18,2006,138,NA,NA
TB,totpuf_springSurfMin,2006-06-12,2006,163,NA,NA
TB,doc_springSurfMin,2007-04-25,2007,115,NA,NA
TB,drsif_springSurfMin,2007-04-25,2007,115,NA,NA
TB,no3no2_springSurfMin,2007-05-22,2007,142,NA,NA
TB,ph_springSurfMin,2007-04-25,2007,115,NA,NA
TB,totnf_springSurfMin,2007-04-25,2007,115,NA,NA
TB,totnuf_springSurfMin,2007-04-25,2007,115,NA,NA
TB,totpuf_springSurfMin,2007-04-25,2007,115,NA,NA
TB,doc_springSurfMin,2008-06-03,2008,155,NA,NA
TB,drsif_springSurfMin,2008-06-03,2008,155,NA,NA
TB,no3no2_springSurfMin,2008-06-03,2008,155,NA,NA
TB,ph_springSurfMin,2008-06-03,2008,155,NA,NA
TB,totnf_springSurfMin,2008-06-03,2008,155,NA,NA
TB,totnuf_springSurfMin,2008-06-03,2008,155,NA,NA
TB,totpuf_springSurfMin,2008-05-08,2008,129,NA,NA
TB,doc_springSurfMin,2009-05-29,2009,149,NA,NA
TB,drsif_springSurfMin,2009-06-22,2009,173,NA,NA
TB,no3no2_springSurfMin,2009-05-29,2009,149,NA,NA
TB,ph_springSurfMin,2009-06-22,2009,173,NA,NA
TB,totnf_springSurfMin,2009-05-29,2009,149,NA,NA
